timestamp,menu_item,qty,price,service_type,customer_type
2025-04-09 13:12:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:12:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:12:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:12:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:12:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:12:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:12:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:12:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:12:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:12:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:13:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:13:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:13:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:13:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:13:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:13:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:13:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:13:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:13:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:14:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:14:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:14:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:14:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:14:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:15:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:15:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:15:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:15:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:15:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:15:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:15:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:16:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:16:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:16:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:16:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:16:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:17:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:17:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:17:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:17:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:17:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:17:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:17:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:17:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:18:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:18:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:18:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:18:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:18:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:19:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:19:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:19:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:19:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:20:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:20:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:20:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:20:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:20:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:21:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:21:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:21:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:21:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:21:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:21:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:22:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:22:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:22:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:22:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:23:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:23:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:23:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:23:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 13:23:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:24:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:24:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:24:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:24:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:24:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:24:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:25:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:25:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:25:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:25:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:25:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:26:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:26:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:26:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:26:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:26:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:26:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:26:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:27:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:27:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:27:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:27:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:28:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:28:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:28:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:29:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:29:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:29:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:29:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:29:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:30:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:30:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:31:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:31:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:32:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:32:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:32:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:32:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:33:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:33:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:33:00,Sangria Jug,1,16.0,lunch,Local
2025-04-09 13:34:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:34:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:35:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:35:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:36:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:36:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:36:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:36:00,Tortilla Espanola,1,5.0,lunch,Local
2025-04-09 13:36:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:36:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:36:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:37:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:37:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:37:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:37:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:37:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:37:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:38:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:38:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:38:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:38:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:38:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:38:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:38:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:39:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:39:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:39:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:40:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:41:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:41:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:42:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:42:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:43:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:43:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:43:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:44:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:44:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:44:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 13:44:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:46:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:47:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:47:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:47:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:47:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:48:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:48:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:48:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:48:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:48:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:49:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:49:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:49:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:49:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:50:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:50:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:51:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:51:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:51:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:51:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:52:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:52:00,Cortado,1,1.8,lunch,Local
2025-04-09 13:52:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:53:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:54:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:54:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:54:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:54:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:54:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:54:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:54:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:55:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 13:55:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:56:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:56:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:56:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:56:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 13:57:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:57:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:57:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:58:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 13:58:00,Chicken Roast,1,14.0,lunch,Local
2025-04-09 13:58:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 13:59:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 13:59:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 13:59:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 14:00:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:00:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:02:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:02:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:03:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 14:03:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 14:04:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:04:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:04:00,Patatas Bravas,1,6.5,lunch,Local
2025-04-09 14:04:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:05:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:05:00,Sangria Jug,1,16.0,lunch,Tourist
2025-04-09 14:05:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:06:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 14:07:00,Glass of Rioja,1,4.5,lunch,Tourist
2025-04-09 14:07:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:07:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:08:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:08:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:08:00,Seafood Paella,1,18.0,lunch,Group
2025-04-09 14:08:00,Gambas al Ajillo,1,12.0,lunch,Group
2025-04-09 14:09:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:09:00,Patatas Bravas,1,6.5,lunch,Group
2025-04-09 14:09:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:10:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:10:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:10:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:10:00,Sangria Jug,1,16.0,lunch,Group
2025-04-09 14:11:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:11:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:11:00,Patatas Bravas,1,6.5,lunch,Group
2025-04-09 14:11:00,Gambas al Ajillo,1,12.0,lunch,Local
2025-04-09 14:12:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:12:00,Gambas al Ajillo,1,12.0,lunch,Local
2025-04-09 14:13:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:14:00,Tortilla Espanola,1,5.0,lunch,Local
2025-04-09 14:16:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:16:00,Glass of Rioja,1,4.5,lunch,Local
2025-04-09 14:17:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:17:00,Tortilla Espanola,1,5.0,lunch,Group
2025-04-09 14:17:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:18:00,Seafood Paella,1,18.0,lunch,Group
2025-04-09 14:18:00,Estrella Damm (Caña),1,2.5,lunch,Tourist
2025-04-09 14:18:00,Tortilla Espanola,1,5.0,lunch,Group
2025-04-09 14:18:00,Gambas al Ajillo,1,12.0,lunch,Group
2025-04-09 14:18:00,Menu del Dia,1,14.5,lunch,Group
2025-04-09 14:18:00,Gambas al Ajillo,1,12.0,lunch,Local
2025-04-09 14:19:00,Cortado,1,1.8,lunch,Tourist
2025-04-09 14:20:00,Gambas al Ajillo,1,12.0,lunch,Group
2025-04-09 14:23:00,Seafood Paella,1,18.0,lunch,Tourist
2025-04-09 14:24:00,Tortilla Espanola,1,5.0,lunch,Local
2025-04-09 14:25:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:27:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:27:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 14:46:00,Chicken Roast,1,14.0,lunch,Local
2025-04-09 14:47:00,Gambas al Ajillo,1,12.0,lunch,Local
2025-04-09 14:52:00,Gambas al Ajillo,1,12.0,lunch,Local
2025-04-09 15:05:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 15:08:00,Cortado,1,1.8,lunch,Local
2025-04-09 15:09:00,Glass of Rioja,1,4.5,lunch,Local
2025-04-09 15:09:00,Menu del Dia,1,14.5,lunch,Local
2025-04-09 15:18:00,Patatas Bravas,1,6.5,lunch,Local
2025-04-09 15:20:00,Patatas Bravas,1,6.5,lunch,Local
2025-04-09 20:35:00,Glass of Rioja,1,4.5,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Cortado,1,1.8,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Sangria Jug,1,16.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:35:00,Glass of Rioja,1,4.5,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Sangria Jug,1,16.0,dinner,Tourist
2025-04-09 20:36:00,Estrella Damm (Caña),1,2.5,dinner,Tourist
2025-04-09 20:36:00,Sangria Jug,1,16.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Cortado,1,1.8,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Cortado,1,1.8,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Sangria Jug,1,16.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:36:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:37:00,Seafood Paella,1,18.0,dinner,Tourist
2025-04-09 20:37:00,Estrella Damm (Caña),1,2.5,dinner,Tourist
