timestamp,menu_item_name,quantity
2025-01-26T13:01:00,House Red Wine,1
2025-01-26T13:01:00,House Red Wine,1
2025-01-26T13:09:00,Patatas Bravas,1
2025-01-26T13:09:00,Tortilla Española,1
2025-01-26T13:09:00,Tortilla Española,1
2025-01-26T13:09:00,Mineral Water,1
2025-01-26T13:09:00,House Red Wine,1
2025-01-26T13:10:00,Patatas Bravas,1
2025-01-26T13:10:00,Tortilla Española,1
2025-01-26T13:10:00,Tortilla Española,1
2025-01-26T13:10:00,Seafood Paella (for 2),1
2025-01-26T13:10:00,House Red Wine,1
2025-01-26T13:10:00,Mineral Water,1
2025-01-26T13:10:00,Tortilla Española,1
2025-01-26T13:10:00,Tortilla Española,1
2025-01-26T13:10:00,Patatas Bravas,1
2025-01-26T13:10:00,Tortilla Española,1
2025-01-26T13:10:00,Seafood Paella (for 2),1
2025-01-26T13:10:00,Mineral Water,1
2025-01-26T13:10:00,House Red Wine,1
2025-01-26T13:10:00,House Red Wine,1
2025-01-26T13:10:00,Crema Catalana,1
2025-01-26T13:10:00,Crema Catalana,1
2025-01-26T13:18:00,Patatas Bravas,1
2025-01-26T13:18:00,Tortilla Española,1
2025-01-26T13:18:00,Tortilla Española,1
2025-01-26T13:18:00,House Red Wine,1
2025-01-26T13:18:00,Mineral Water,1
2025-01-26T13:19:00,Tortilla Española,1
2025-01-26T13:19:00,Tortilla Española,1
2025-01-26T13:19:00,Patatas Bravas,1
2025-01-26T13:19:00,House Red Wine,1
2025-01-26T13:19:00,Mineral Water,1
2025-01-26T13:19:00,Patatas Bravas,1
2025-01-26T13:19:00,Mineral Water,1
2025-01-26T13:19:00,Crema Catalana,1
2025-01-26T13:19:00,Patatas Bravas,1
2025-01-26T13:19:00,Tortilla Española,1
2025-01-26T13:19:00,Patatas Bravas,1
2025-01-26T13:19:00,Mineral Water,1
2025-01-26T13:19:00,House Red Wine,1
2025-01-26T13:19:00,Crema Catalana,1
2025-01-26T13:21:00,Patatas Bravas,1
2025-01-26T13:21:00,Tortilla Española,1
2025-01-26T13:21:00,Tortilla Española,1
2025-01-26T13:21:00,Seafood Paella (for 2),1
2025-01-26T13:21:00,Mineral Water,1
2025-01-26T13:21:00,Mineral Water,1
2025-01-26T13:26:00,Tortilla Española,1
2025-01-26T13:26:00,Tortilla Española,1
2025-01-26T13:26:00,Patatas Bravas,1
2025-01-26T13:26:00,Mineral Water,1
2025-01-26T13:26:00,Mineral Water,1
2025-01-26T13:26:00,Crema Catalana,1
2025-01-26T13:28:00,Tortilla Española,1
2025-01-26T13:28:00,House Red Wine,1
2025-01-26T13:28:00,Crema Catalana,1
2025-01-26T13:30:00,Patatas Bravas,1
2025-01-26T13:30:00,Patatas Bravas,1
2025-01-26T13:30:00,Patatas Bravas,1
2025-01-26T13:30:00,Tortilla Española,1
2025-01-26T13:30:00,Tortilla Española,1
2025-01-26T13:30:00,Patatas Bravas,1
2025-01-26T13:30:00,House Red Wine,1
2025-01-26T13:30:00,Mineral Water,1
2025-01-26T13:30:00,House Red Wine,1
2025-01-26T13:30:00,House Red Wine,1
2025-01-26T13:30:00,Patatas Bravas,1
2025-01-26T13:30:00,Tortilla Española,1
2025-01-26T13:30:00,Tortilla Española,1
2025-01-26T13:30:00,Mineral Water,1
2025-01-26T13:30:00,House Red Wine,1
2025-01-26T13:31:00,Patatas Bravas,1
2025-01-26T13:31:00,Tortilla Española,1
2025-01-26T13:31:00,Patatas Bravas,1
2025-01-26T13:31:00,Patatas Bravas,1
2025-01-26T13:31:00,Seafood Paella (for 2),1
2025-01-26T13:31:00,House Red Wine,1
2025-01-26T13:31:00,House Red Wine,1
2025-01-26T13:31:00,Mineral Water,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Tortilla Española,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,House Red Wine,1
2025-01-26T13:33:00,House Red Wine,1
2025-01-26T13:33:00,Crema Catalana,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,House Red Wine,1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Tortilla Española,1
2025-01-26T13:33:00,Seafood Paella (for 2),1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,Mineral Water,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,Tortilla Española,1
2025-01-26T13:33:00,Patatas Bravas,1
2025-01-26T13:33:00,House Red Wine,1
2025-01-26T13:33:00,House Red Wine,1
2025-01-26T13:33:00,Crema Catalana,1
2025-01-26T13:33:00,Crema Catalana,1
2025-01-26T13:34:00,Patatas Bravas,1
2025-01-26T13:34:00,Patatas Bravas,1
2025-01-26T13:34:00,Tortilla Española,1
2025-01-26T13:34:00,Mineral Water,1
2025-01-26T13:34:00,House Red Wine,1
2025-01-26T13:34:00,Crema Catalana,1
2025-01-26T13:36:00,Tortilla Española,1
2025-01-26T13:36:00,Patatas Bravas,1
2025-01-26T13:36:00,Tortilla Española,1
2025-01-26T13:36:00,Tortilla Española,1
2025-01-26T13:36:00,Patatas Bravas,1
2025-01-26T13:36:00,Patatas Bravas,1
2025-01-26T13:36:00,Seafood Paella (for 2),1
2025-01-26T13:36:00,House Red Wine,1
2025-01-26T13:36:00,Mineral Water,1
2025-01-26T13:36:00,House Red Wine,1
2025-01-26T13:36:00,Mineral Water,1
2025-01-26T13:46:00,Tortilla Española,1
2025-01-26T13:46:00,Patatas Bravas,1
2025-01-26T13:46:00,Tortilla Española,1
2025-01-26T13:46:00,Seafood Paella (for 2),1
2025-01-26T13:46:00,House Red Wine,1
2025-01-26T13:46:00,House Red Wine,1
2025-01-26T13:46:00,Patatas Bravas,1
2025-01-26T13:46:00,Tortilla Española,1
2025-01-26T13:46:00,Patatas Bravas,1
2025-01-26T13:46:00,Mineral Water,1
2025-01-26T13:46:00,Mineral Water,1
2025-01-26T13:46:00,Crema Catalana,1
2025-01-26T13:46:00,Crema Catalana,1
2025-01-26T13:47:00,Tortilla Española,1
2025-01-26T13:47:00,Tortilla Española,1
2025-01-26T13:47:00,Tortilla Española,1
2025-01-26T13:47:00,House Red Wine,1
2025-01-26T13:47:00,Mineral Water,1
2025-01-26T13:47:00,Crema Catalana,1
2025-01-26T13:47:00,Crema Catalana,1
2025-01-26T13:48:00,Tortilla Española,1
2025-01-26T13:48:00,Tortilla Española,1
2025-01-26T13:48:00,Tortilla Española,1
2025-01-26T13:48:00,Patatas Bravas,1
2025-01-26T13:48:00,Seafood Paella (for 2),1
2025-01-26T13:48:00,Mineral Water,1
2025-01-26T13:48:00,House Red Wine,1
2025-01-26T13:48:00,Mineral Water,1
2025-01-26T13:49:00,Tortilla Española,1
2025-01-26T13:49:00,Patatas Bravas,1
2025-01-26T13:49:00,Patatas Bravas,1
2025-01-26T13:49:00,Mineral Water,1
2025-01-26T13:49:00,House Red Wine,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Tortilla Española,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Mineral Water,1
2025-01-26T13:53:00,Mineral Water,1
2025-01-26T13:53:00,House Red Wine,1
2025-01-26T13:53:00,Mineral Water,1
2025-01-26T13:53:00,Crema Catalana,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Patatas Bravas,1
2025-01-26T13:53:00,Tortilla Española,1
2025-01-26T13:53:00,Mineral Water,1
2025-01-26T13:53:00,Mineral Water,1
2025-01-26T13:54:00,Patatas Bravas,1
2025-01-26T13:54:00,Tortilla Española,1
2025-01-26T13:54:00,Patatas Bravas,1
2025-01-26T13:54:00,House Red Wine,1
2025-01-26T13:54:00,Mineral Water,1
2025-01-26T13:54:00,Crema Catalana,1
2025-01-26T13:55:00,Patatas Bravas,1
2025-01-26T13:55:00,Tortilla Española,1
2025-01-26T13:55:00,Patatas Bravas,1
2025-01-26T13:55:00,Patatas Bravas,1
2025-01-26T13:55:00,Mineral Water,1
2025-01-26T13:55:00,Mineral Water,1
2025-01-26T13:55:00,House Red Wine,1
2025-01-26T13:57:00,Patatas Bravas,1
2025-01-26T13:57:00,Tortilla Española,1
2025-01-26T13:57:00,Tortilla Española,1
2025-01-26T13:57:00,House Red Wine,1
2025-01-26T13:57:00,Mineral Water,1
2025-01-26T13:57:00,Crema Catalana,1
2025-01-26T14:00:00,Tortilla Española,1
2025-01-26T14:00:00,Patatas Bravas,1
2025-01-26T14:00:00,Patatas Bravas,1
2025-01-26T14:00:00,House Red Wine,1
2025-01-26T14:00:00,House Red Wine,1
2025-01-26T14:08:00,Tortilla Española,1
2025-01-26T14:08:00,Tortilla Española,1
2025-01-26T14:08:00,Patatas Bravas,1
2025-01-26T14:08:00,Seafood Paella (for 2),1
2025-01-26T14:08:00,House Red Wine,1
2025-01-26T14:08:00,House Red Wine,1
2025-01-27T13:01:00,Menu del Día,1
2025-01-27T13:16:00,Menu del Día,1
2025-01-27T13:16:00,Seafood Paella (for 2),1
2025-01-27T13:34:00,Menu del Día,1
2025-01-27T13:34:00,Seafood Paella (for 2),1
2025-01-27T13:39:00,Menu del Día,1
2025-01-27T13:39:00,Seafood Paella (for 2),1
2025-01-27T13:39:00,Seafood Paella (for 2),1
2025-01-27T13:43:00,Seafood Paella (for 2),1
2025-01-27T13:43:00,Seafood Paella (for 2),1
2025-01-27T14:02:00,Menu del Día,2
2025-01-27T14:06:00,Menu del Día,1
2025-01-27T14:06:00,Seafood Paella (for 2),1
2025-01-27T14:06:00,Seafood Paella (for 2),1
2025-01-27T14:06:00,Seafood Paella (for 2),1
2025-01-27T14:07:00,Menu del Día,1
2025-01-27T14:07:00,Seafood Paella (for 2),1
2025-01-27T14:08:00,Menu del Día,1
2025-01-27T14:08:00,Seafood Paella (for 2),1
2025-01-27T14:24:00,Menu del Día,1
2025-01-27T14:24:00,Seafood Paella (for 2),1
2025-01-27T14:32:00,Seafood Paella (for 2),1
2025-01-27T14:36:00,Menu del Día,1
2025-01-27T14:40:00,Menu del Día,2
2025-01-27T14:48:00,Menu del Día,1
2025-01-27T14:50:00,Menu del Día,1
2025-01-27T14:52:00,Menu del Día,3
2025-01-27T14:52:00,Seafood Paella (for 2),1
2025-01-27T14:54:00,Menu del Día,1
2025-01-27T15:00:00,Menu del Día,2
2025-01-27T15:09:00,Menu del Día,3
2025-01-27T15:09:00,Seafood Paella (for 2),1
2025-01-27T15:13:00,Menu del Día,3
2025-01-27T15:13:00,Seafood Paella (for 2),1
2025-01-27T15:14:00,Menu del Día,1
2025-01-27T15:16:00,Menu del Día,1
2025-01-27T15:23:00,Seafood Paella (for 2),1
2025-01-27T15:23:00,Seafood Paella (for 2),1
2025-01-27T15:27:00,Menu del Día,1
2025-01-27T15:29:00,Menu del Día,2
2025-01-27T15:29:00,Seafood Paella (for 2),1
2025-01-27T15:29:00,Seafood Paella (for 2),1
2025-01-27T15:39:00,Seafood Paella (for 2),1
2025-01-27T15:46:00,Menu del Día,1
2025-01-27T15:46:00,Seafood Paella (for 2),1
2025-01-27T15:52:00,Menu del Día,1
2025-01-27T15:52:00,Menu del Día,1
2025-01-27T15:52:00,Seafood Paella (for 2),1
2025-01-27T15:55:00,Seafood Paella (for 2),1
2025-01-27T16:00:00,Seafood Paella (for 2),1
2025-01-27T16:00:00,Seafood Paella (for 2),1
2025-01-27T16:07:00,Menu del Día,1
2025-01-27T16:20:00,Menu del Día,1
2025-01-27T16:20:00,Seafood Paella (for 2),1
2025-01-27T16:35:00,Seafood Paella (for 2),1
2025-01-27T16:43:00,Seafood Paella (for 2),1
2025-01-27T16:43:00,Seafood Paella (for 2),1
2025-01-27T16:46:00,Menu del Día,2
2025-01-27T16:46:00,Seafood Paella (for 2),1
2025-01-27T16:50:00,Menu del Día,2
2025-01-27T16:50:00,Seafood Paella (for 2),1
2025-01-27T16:59:00,Menu del Día,1
2025-01-27T20:04:00,Patatas Bravas,1
2025-01-27T20:04:00,Patatas Bravas,1
2025-01-27T20:04:00,Tortilla Española,1
2025-01-27T20:04:00,Seafood Paella (for 2),1
2025-01-27T20:04:00,House Red Wine,1
2025-01-27T20:04:00,House Red Wine,1
2025-01-27T20:04:00,Crema Catalana,1
2025-01-27T20:04:00,Crema Catalana,1
2025-01-27T20:05:00,Tortilla Española,1
2025-01-27T20:05:00,Patatas Bravas,1
2025-01-27T20:05:00,Tortilla Española,1
2025-01-27T20:05:00,Seafood Paella (for 2),1
2025-01-27T20:05:00,House Red Wine,1
2025-01-27T20:05:00,House Red Wine,1
2025-01-27T20:30:00,Tortilla Española,1
2025-01-27T20:30:00,Patatas Bravas,1
2025-01-27T20:30:00,Patatas Bravas,1
2025-01-27T20:30:00,Mineral Water,1
2025-01-27T20:30:00,Mineral Water,1
2025-01-27T20:30:00,Crema Catalana,1
2025-01-27T20:32:00,Tortilla Española,1
2025-01-27T20:32:00,Tortilla Española,1
2025-01-27T20:32:00,Tortilla Española,1
2025-01-27T20:32:00,Seafood Paella (for 2),1
2025-01-27T20:32:00,House Red Wine,1
2025-01-27T20:32:00,Mineral Water,1
2025-01-27T20:32:00,Crema Catalana,1
2025-01-27T20:40:00,Patatas Bravas,1
2025-01-27T20:40:00,Tortilla Española,1
2025-01-27T20:40:00,Tortilla Española,1
2025-01-27T20:40:00,Patatas Bravas,1
2025-01-27T20:40:00,Tortilla Española,1
2025-01-27T20:40:00,Tortilla Española,1
2025-01-27T20:40:00,Seafood Paella (for 2),1
2025-01-27T20:40:00,Mineral Water,1
2025-01-27T20:40:00,House Red Wine,1
2025-01-27T20:40:00,House Red Wine,1
2025-01-27T20:40:00,Mineral Water,1
2025-01-27T20:40:00,Crema Catalana,1
2025-01-27T20:53:00,Patatas Bravas,1
2025-01-27T20:53:00,Patatas Bravas,1
2025-01-27T20:53:00,Patatas Bravas,1
2025-01-27T20:53:00,Tortilla Española,1
2025-01-27T20:53:00,Patatas Bravas,1
2025-01-27T20:53:00,Tortilla Española,1
2025-01-27T20:53:00,Seafood Paella (for 2),1
2025-01-27T20:53:00,House Red Wine,1
2025-01-27T20:53:00,House Red Wine,1
2025-01-27T20:53:00,Mineral Water,1
2025-01-27T20:53:00,House Red Wine,1
2025-01-27T20:53:00,Crema Catalana,1
2025-01-27T20:53:00,Crema Catalana,1
2025-01-27T20:53:00,Crema Catalana,1
2025-01-27T20:53:00,Crema Catalana,1
2025-01-27T20:57:00,Patatas Bravas,1
2025-01-27T20:57:00,Patatas Bravas,1
2025-01-27T20:57:00,Tortilla Española,1
2025-01-27T20:57:00,Patatas Bravas,1
2025-01-27T20:57:00,Patatas Bravas,1
2025-01-27T20:57:00,Tortilla Española,1
2025-01-27T20:57:00,Mineral Water,1
2025-01-27T20:57:00,Mineral Water,1
2025-01-27T20:57:00,House Red Wine,1
2025-01-27T20:57:00,Mineral Water,1
2025-01-27T20:57:00,Crema Catalana,1
2025-01-27T21:03:00,Tortilla Española,1
2025-01-27T21:03:00,Patatas Bravas,1
2025-01-27T21:03:00,Patatas Bravas,1
2025-01-27T21:03:00,House Red Wine,1
2025-01-27T21:03:00,Mineral Water,1
2025-01-28T13:02:00,Menu del Día,1
2025-01-28T13:02:00,Seafood Paella (for 2),1
2025-01-28T13:17:00,Menu del Día,1
2025-01-28T13:17:00,Seafood Paella (for 2),1
2025-01-28T13:36:00,Menu del Día,1
2025-01-28T13:37:00,Menu del Día,1
2025-01-28T13:38:00,Menu del Día,1
2025-01-28T13:38:00,Seafood Paella (for 2),1
2025-01-28T13:42:00,Menu del Día,3
2025-01-28T13:42:00,Seafood Paella (for 2),1
2025-01-28T13:55:00,Menu del Día,2
2025-01-28T13:55:00,Seafood Paella (for 2),1
2025-01-28T13:55:00,Seafood Paella (for 2),1
2025-01-28T13:56:00,Menu del Día,3
2025-01-28T13:57:00,Menu del Día,1
2025-01-28T13:57:00,Seafood Paella (for 2),1
2025-01-28T13:59:00,Menu del Día,1
2025-01-28T13:59:00,Seafood Paella (for 2),1
2025-01-28T14:02:00,Menu del Día,1
2025-01-28T14:10:00,Seafood Paella (for 2),1
2025-01-28T14:10:00,Seafood Paella (for 2),1
2025-01-28T14:14:00,Menu del Día,4
2025-01-28T14:19:00,Menu del Día,2
2025-01-28T14:37:00,Menu del Día,2
2025-01-28T14:37:00,Menu del Día,3
2025-01-28T14:37:00,Seafood Paella (for 2),1
2025-01-28T14:45:00,Menu del Día,1
2025-01-28T14:48:00,Seafood Paella (for 2),1
2025-01-28T14:48:00,Seafood Paella (for 2),1
2025-01-28T14:54:00,Menu del Día,1
2025-01-28T14:54:00,Seafood Paella (for 2),1
2025-01-28T14:55:00,Menu del Día,1
2025-01-28T14:55:00,Seafood Paella (for 2),1
2025-01-28T14:58:00,Menu del Día,2
2025-01-28T15:05:00,Menu del Día,1
2025-01-28T15:05:00,Seafood Paella (for 2),1
2025-01-28T15:09:00,Seafood Paella (for 2),1
2025-01-28T15:11:00,Menu del Día,4
2025-01-28T15:12:00,Menu del Día,1
2025-01-28T15:14:00,Menu del Día,1
2025-01-28T15:14:00,Seafood Paella (for 2),1
2025-01-28T15:14:00,Menu del Día,1
2025-01-28T15:14:00,Seafood Paella (for 2),1
2025-01-28T15:15:00,Menu del Día,1
2025-01-28T15:15:00,Seafood Paella (for 2),1
2025-01-28T15:21:00,Menu del Día,1
2025-01-28T15:21:00,Menu del Día,1
2025-01-28T15:21:00,Seafood Paella (for 2),1
2025-01-28T15:28:00,Menu del Día,2
2025-01-28T15:42:00,Menu del Día,1
2025-01-28T16:03:00,Menu del Día,2
2025-01-28T16:04:00,Menu del Día,2
2025-01-28T16:12:00,Seafood Paella (for 2),1
2025-01-28T16:49:00,Menu del Día,2
2025-01-28T16:53:00,Menu del Día,1
2025-01-28T16:53:00,Seafood Paella (for 2),1
2025-01-28T16:55:00,Menu del Día,3
2025-01-28T16:55:00,Seafood Paella (for 2),1
2025-01-28T20:10:00,Patatas Bravas,1
2025-01-28T20:10:00,Patatas Bravas,1
2025-01-28T20:10:00,Patatas Bravas,1
2025-01-28T20:10:00,Mineral Water,1
2025-01-28T20:10:00,House Red Wine,1
2025-01-28T20:14:00,Tortilla Española,1
2025-01-28T20:14:00,Tortilla Española,1
2025-01-28T20:14:00,Patatas Bravas,1
2025-01-28T20:14:00,House Red Wine,1
2025-01-28T20:14:00,House Red Wine,1
2025-01-28T20:14:00,Crema Catalana,1
2025-01-28T20:14:00,Crema Catalana,1
2025-01-28T20:20:00,Patatas Bravas,1
2025-01-28T20:20:00,House Red Wine,1
2025-01-28T20:20:00,Crema Catalana,1
2025-01-28T20:25:00,Patatas Bravas,1
2025-01-28T20:25:00,House Red Wine,1
2025-01-28T20:25:00,Crema Catalana,1
2025-01-28T20:37:00,Tortilla Española,1
2025-01-28T20:37:00,Patatas Bravas,1
2025-01-28T20:37:00,Patatas Bravas,1
2025-01-28T20:37:00,Mineral Water,1
2025-01-28T20:37:00,Mineral Water,1
2025-01-28T20:37:00,Crema Catalana,1
2025-01-28T20:58:00,Tortilla Española,1
2025-01-28T20:58:00,Seafood Paella (for 2),1
2025-01-28T20:58:00,House Red Wine,1
2025-01-28T20:58:00,Tortilla Española,1
2025-01-28T20:58:00,Patatas Bravas,1
2025-01-28T20:58:00,Patatas Bravas,1
2025-01-28T20:58:00,Mineral Water,1
2025-01-28T20:58:00,Mineral Water,1
2025-01-28T20:58:00,Crema Catalana,1
2025-01-28T21:01:00,Patatas Bravas,1
2025-01-28T21:01:00,Tortilla Española,1
2025-01-28T21:01:00,Patatas Bravas,1
2025-01-28T21:01:00,Mineral Water,1
2025-01-28T21:01:00,Mineral Water,1
2025-01-28T21:02:00,Patatas Bravas,1
2025-01-28T21:02:00,Tortilla Española,1
2025-01-28T21:02:00,Tortilla Española,1
2025-01-28T21:02:00,Patatas Bravas,1
2025-01-28T21:02:00,Mineral Water,1
2025-01-28T21:02:00,Mineral Water,1
2025-01-28T21:02:00,Mineral Water,1
2025-01-28T21:03:00,Tortilla Española,1
2025-01-28T21:03:00,Tortilla Española,1
2025-01-28T21:03:00,Tortilla Española,1
2025-01-28T21:03:00,Patatas Bravas,1
2025-01-28T21:03:00,Patatas Bravas,1
2025-01-28T21:03:00,Tortilla Española,1
2025-01-28T21:03:00,Seafood Paella (for 2),1
2025-01-28T21:03:00,House Red Wine,1
2025-01-28T21:03:00,House Red Wine,1
2025-01-28T21:03:00,House Red Wine,1
2025-01-28T21:03:00,House Red Wine,1
2025-01-28T21:03:00,Tortilla Española,1
2025-01-28T21:03:00,Mineral Water,1
2025-01-28T21:04:00,Tortilla Española,1
2025-01-28T21:04:00,Patatas Bravas,1
2025-01-28T21:04:00,Patatas Bravas,1
2025-01-28T21:04:00,Mineral Water,1
2025-01-28T21:04:00,Mineral Water,1
2025-01-29T13:15:00,Menu del Día,3
2025-01-29T13:19:00,Menu del Día,2
2025-01-29T13:23:00,Menu del Día,3
2025-01-29T13:27:00,Menu del Día,1
2025-01-29T13:27:00,Seafood Paella (for 2),1
2025-01-29T13:29:00,Seafood Paella (for 2),1
2025-01-29T13:29:00,Seafood Paella (for 2),1
2025-01-29T13:39:00,Seafood Paella (for 2),1
2025-01-29T13:54:00,Menu del Día,2
2025-01-29T13:54:00,Menu del Día,2
2025-01-29T13:59:00,Menu del Día,2
2025-01-29T14:02:00,Menu del Día,2
2025-01-29T14:03:00,Menu del Día,2
2025-01-29T14:04:00,Seafood Paella (for 2),1
2025-01-29T14:04:00,Menu del Día,3
2025-01-29T14:04:00,Seafood Paella (for 2),1
2025-01-29T14:09:00,Menu del Día,1
2025-01-29T14:10:00,Menu del Día,1
2025-01-29T14:10:00,Seafood Paella (for 2),1
2025-01-29T14:12:00,Menu del Día,1
2025-01-29T14:15:00,Menu del Día,1
2025-01-29T14:15:00,Seafood Paella (for 2),1
2025-01-29T14:15:00,Seafood Paella (for 2),1
2025-01-29T14:15:00,Menu del Día,1
2025-01-29T14:15:00,Seafood Paella (for 2),1
2025-01-29T14:20:00,Menu del Día,2
2025-01-29T14:20:00,Menu del Día,1
2025-01-29T14:20:00,Seafood Paella (for 2),1
2025-01-29T14:20:00,Seafood Paella (for 2),1
2025-01-29T14:21:00,Menu del Día,1
2025-01-29T14:21:00,Seafood Paella (for 2),1
2025-01-29T14:23:00,Menu del Día,1
2025-01-29T14:27:00,Menu del Día,2
2025-01-29T14:33:00,Menu del Día,1
2025-01-29T14:33:00,Seafood Paella (for 2),1
2025-01-29T14:33:00,Seafood Paella (for 2),1
2025-01-29T14:33:00,Menu del Día,2
2025-01-29T14:36:00,Menu del Día,1
2025-01-29T14:39:00,Menu del Día,2
2025-01-29T14:40:00,Menu del Día,2
2025-01-29T14:46:00,Menu del Día,3
2025-01-29T14:50:00,Menu del Día,1
2025-01-29T14:51:00,Menu del Día,2
2025-01-29T14:51:00,Menu del Día,1
2025-01-29T14:56:00,Menu del Día,4
2025-01-29T14:56:00,Menu del Día,2
2025-01-29T14:58:00,Menu del Día,1
2025-01-29T15:03:00,Seafood Paella (for 2),1
2025-01-29T15:10:00,Menu del Día,3
2025-01-29T15:10:00,Seafood Paella (for 2),1
2025-01-29T15:11:00,Seafood Paella (for 2),1
2025-01-29T15:11:00,Seafood Paella (for 2),1
2025-01-29T15:25:00,Menu del Día,1
2025-01-29T15:25:00,Seafood Paella (for 2),1
2025-01-29T15:27:00,Menu del Día,1
2025-01-29T15:27:00,Seafood Paella (for 2),1
2025-01-29T15:27:00,Seafood Paella (for 2),1
2025-01-29T15:31:00,Menu del Día,1
2025-01-29T15:45:00,Menu del Día,2
2025-01-29T16:01:00,Seafood Paella (for 2),1
2025-01-29T16:03:00,Menu del Día,1
2025-01-29T16:03:00,Seafood Paella (for 2),1
2025-01-29T16:08:00,Menu del Día,1
2025-01-29T16:58:00,Menu del Día,2
2025-01-29T20:02:00,Tortilla Española,1
2025-01-29T20:02:00,Patatas Bravas,1
2025-01-29T20:02:00,Patatas Bravas,1
2025-01-29T20:02:00,Mineral Water,1
2025-01-29T20:02:00,House Red Wine,1
2025-01-29T20:25:00,Tortilla Española,1
2025-01-29T20:25:00,Patatas Bravas,1
2025-01-29T20:25:00,Tortilla Española,1
2025-01-29T20:25:00,Patatas Bravas,1
2025-01-29T20:25:00,Seafood Paella (for 2),1
2025-01-29T20:25:00,Mineral Water,1
2025-01-29T20:25:00,Mineral Water,1
2025-01-29T20:25:00,Mineral Water,1
2025-01-29T20:36:00,Patatas Bravas,1
2025-01-29T20:36:00,Patatas Bravas,1
2025-01-29T20:36:00,Tortilla Española,1
2025-01-29T20:36:00,Patatas Bravas,1
2025-01-29T20:36:00,Patatas Bravas,1
2025-01-29T20:36:00,Tortilla Española,1
2025-01-29T20:36:00,Seafood Paella (for 2),1
2025-01-29T20:36:00,Mineral Water,1
2025-01-29T20:36:00,House Red Wine,1
2025-01-29T20:36:00,Mineral Water,1
2025-01-29T20:36:00,Mineral Water,1
2025-01-29T20:56:00,Tortilla Española,1
2025-01-29T20:56:00,Tortilla Española,1
2025-01-29T20:56:00,Tortilla Española,1
2025-01-29T20:56:00,Patatas Bravas,1
2025-01-29T20:56:00,Patatas Bravas,1
2025-01-29T20:56:00,Patatas Bravas,1
2025-01-29T20:56:00,Seafood Paella (for 2),1
2025-01-29T20:56:00,House Red Wine,1
2025-01-29T20:56:00,Mineral Water,1
2025-01-29T20:56:00,House Red Wine,1
2025-01-29T20:56:00,Mineral Water,1
2025-01-29T20:57:00,Tortilla Española,1
2025-01-29T20:57:00,Patatas Bravas,1
2025-01-29T20:57:00,Patatas Bravas,1
2025-01-29T20:57:00,Mineral Water,1
2025-01-29T20:57:00,House Red Wine,1
2025-01-29T21:00:00,Patatas Bravas,1
2025-01-29T21:00:00,Tortilla Española,1
2025-01-29T21:00:00,Tortilla Española,1
2025-01-29T21:00:00,House Red Wine,1
2025-01-29T21:00:00,Mineral Water,1
2025-01-29T21:00:00,Crema Catalana,1
2025-01-29T21:00:00,Crema Catalana,1
2025-01-29T21:03:00,Tortilla Española,1
2025-01-29T21:03:00,Patatas Bravas,1
2025-01-29T21:03:00,Tortilla Española,1
2025-01-29T21:03:00,Mineral Water,1
2025-01-29T21:03:00,House Red Wine,1
2025-01-30T13:01:00,Menu del Día,2
2025-01-30T13:07:00,Menu del Día,1
2025-01-30T13:07:00,Seafood Paella (for 2),1
2025-01-30T13:07:00,Seafood Paella (for 2),1
2025-01-30T13:07:00,Seafood Paella (for 2),1
2025-01-30T13:18:00,Menu del Día,3
2025-01-30T13:26:00,Menu del Día,2
2025-01-30T13:39:00,Menu del Día,3
2025-01-30T13:46:00,Seafood Paella (for 2),1
2025-01-30T13:46:00,Menu del Día,2
2025-01-30T13:53:00,Menu del Día,3
2025-01-30T13:53:00,Seafood Paella (for 2),1
2025-01-30T14:01:00,Menu del Día,1
2025-01-30T14:01:00,Seafood Paella (for 2),1
2025-01-30T14:02:00,Menu del Día,2
2025-01-30T14:02:00,Seafood Paella (for 2),1
2025-01-30T14:02:00,Seafood Paella (for 2),1
2025-01-30T14:03:00,Menu del Día,1
2025-01-30T14:04:00,Menu del Día,1
2025-01-30T14:04:00,Seafood Paella (for 2),1
